"plot_id","year","month","C_nwl_A","C_nwl_W","C_nwl_E","C_nwl_N","C_fwl_A","C_fwl_W","C_fwl_E","C_fwl_N","C_cwl_A","C_cwl_W","C_cwl_E","C_cwl_N","temp_air","precip","evap","soc_obs_tCha"
"PLOT_003",2011,3,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,-1.9,27.3,5,NA
"PLOT_003",2011,4,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,5.4,41,29.8,NA
"PLOT_003",2011,5,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,10.1,41,40.1,NA
"PLOT_003",2011,6,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,13.5,52.6,66.3,NA
"PLOT_003",2011,7,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,16.1,61.2,70.4,NA
"PLOT_003",2011,8,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,15.5,64.9,58.6,NA
"PLOT_003",2011,9,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,11.2,57.6,36.2,NA
"PLOT_003",2011,10,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,3.9,46.4,13.1,NA
"PLOT_003",2011,11,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,-2,54,5,NA
"PLOT_003",2011,12,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,-3.5,37.8,5,NA
"PLOT_003",2012,1,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,-7.8,32.9,5,NA
"PLOT_003",2012,2,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,-5.5,17.5,5,NA
"PLOT_003",2012,3,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,-1.6,25.4,5,NA
"PLOT_003",2012,4,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,4.7,41.7,17.9,NA
"PLOT_003",2012,5,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,9.5,55.1,31.9,NA
"PLOT_003",2012,6,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,13.5,52.7,43.3,NA
"PLOT_003",2012,7,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,15.7,54.7,67.5,NA
"PLOT_003",2012,8,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,15.2,95.5,65.7,NA
"PLOT_003",2012,9,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,9.4,53.2,32.9,NA
"PLOT_003",2012,10,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,3.7,63.8,10.1,NA
"PLOT_003",2012,11,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,-1.8,51.2,5,NA
"PLOT_003",2012,12,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,-5.9,38.4,5,NA
"PLOT_003",2013,1,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,-6.7,38.4,5,NA
"PLOT_003",2013,2,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,-6.3,46.9,5,NA
"PLOT_003",2013,3,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,-1.9,36.4,5,NA
"PLOT_003",2013,4,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,3,38.7,24.7,NA
"PLOT_003",2013,5,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,11.3,30.5,41.1,NA
"PLOT_003",2013,6,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,13.7,35.8,61.1,NA
"PLOT_003",2013,7,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,15.3,63.6,53.3,NA
"PLOT_003",2013,8,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,14.5,87,52.6,NA
"PLOT_003",2013,9,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,9.7,70.9,43.4,NA
"PLOT_003",2013,10,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,4.3,59.4,24.4,NA
"PLOT_003",2013,11,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,-1.9,50.5,7.3,NA
"PLOT_003",2013,12,0.087421,0.016057,0.003568,0.071364,0.015514,0.001551,0.000931,0.013032,0.013963,0.000931,0.00031,0.015824,-5.3,41.3,5,NA
"PLOT_003",2014,1,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,-7.5,37.6,5,NA
"PLOT_003",2014,2,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,-4.5,35,5,NA
"PLOT_003",2014,3,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,-1.8,32.1,5,NA
"PLOT_003",2014,4,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,3.9,26.3,20.5,NA
"PLOT_003",2014,5,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,9.8,26.2,40.7,NA
"PLOT_003",2014,6,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,14.1,53.9,63.1,NA
"PLOT_003",2014,7,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,17.4,55,54.3,NA
"PLOT_003",2014,8,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,13.6,76.6,57.5,NA
"PLOT_003",2014,9,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,9.3,52.1,33,NA
"PLOT_003",2014,10,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,6,69.9,15,NA
"PLOT_003",2014,11,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,-2.2,48.5,5,NA
"PLOT_003",2014,12,0.084521,0.015524,0.00345,0.068997,0.014999,0.0015,9e-04,0.012599,0.013499,9e-04,3e-04,0.015299,-7.6,34.6,5,NA
"PLOT_003",2015,1,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-5.9,42.9,5,NA
"PLOT_003",2015,2,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-5.5,34.2,5,NA
"PLOT_003",2015,3,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-0.7,30,5,NA
"PLOT_003",2015,4,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,6,36.5,22.3,NA
"PLOT_003",2015,5,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,8.9,45.5,46.6,NA
"PLOT_003",2015,6,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,13.7,53.1,50.2,NA
"PLOT_003",2015,7,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,15.7,54.1,48.9,NA
"PLOT_003",2015,8,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,14.4,86.6,57.9,NA
"PLOT_003",2015,9,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,10,35.6,36.6,NA
"PLOT_003",2015,10,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,3.8,54.9,19.7,NA
"PLOT_003",2015,11,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-1.5,57.5,5,NA
"PLOT_003",2015,12,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-6.9,46.2,5,NA
"PLOT_003",2016,1,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,-6.1,41.4,5,NA
"PLOT_003",2016,2,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,-5.5,24.2,5,NA
"PLOT_003",2016,3,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,-1.6,32.3,5,NA
"PLOT_003",2016,4,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,4.9,35,12,NA
"PLOT_003",2016,5,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,11.1,37.9,48,NA
"PLOT_003",2016,6,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,15,51.2,55.1,NA
"PLOT_003",2016,7,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,18.6,55.5,62.8,NA
"PLOT_003",2016,8,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,15.1,101.3,57.5,NA
"PLOT_003",2016,9,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,11.2,52.1,49.1,NA
"PLOT_003",2016,10,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,3.2,50.8,23.3,NA
"PLOT_003",2016,11,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,-2.1,47.2,7.4,NA
"PLOT_003",2016,12,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,-5.5,42.7,5,NA
"PLOT_003",2017,1,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,-7.4,37,5,NA
"PLOT_003",2017,2,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,-6.1,28.9,5,NA
"PLOT_003",2017,3,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,-2,34.2,8.3,NA
"PLOT_003",2017,4,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,3.1,38.6,23.9,NA
"PLOT_003",2017,5,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,11.4,47.5,33.9,NA
"PLOT_003",2017,6,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,13.5,60.5,50.9,NA
"PLOT_003",2017,7,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,16.3,60,50.8,NA
"PLOT_003",2017,8,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,16.1,60.7,53.8,NA
"PLOT_003",2017,9,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,11,53.9,39.5,NA
"PLOT_003",2017,10,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,5,51.4,24.5,NA
"PLOT_003",2017,11,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,-1.5,38,5,NA
"PLOT_003",2017,12,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,-4.3,36.5,5,NA
"PLOT_003",2018,1,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,-10.1,31.7,5,NA
"PLOT_003",2018,2,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,-6,38.1,5,NA
"PLOT_003",2018,3,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,-2.6,29.4,5,NA
"PLOT_003",2018,4,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,5.7,40.9,23.9,NA
"PLOT_003",2018,5,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,12.6,41,40,NA
"PLOT_003",2018,6,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,13.3,44.4,48,NA
"PLOT_003",2018,7,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,18.4,58.7,59.7,NA
"PLOT_003",2018,8,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,14.7,52.6,52.6,NA
"PLOT_003",2018,9,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,10.8,53.9,36.7,NA
"PLOT_003",2018,10,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,3.7,64.7,21.7,NA
"PLOT_003",2018,11,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,-1.9,30.8,7.9,NA
"PLOT_003",2018,12,0.072237,0.013268,0.002948,0.058969,0.012819,0.001282,0.000769,0.010768,0.011537,0.000769,0.000256,0.013076,-7,51.8,5,NA
"PLOT_003",2019,1,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,-8,31.3,5,NA
"PLOT_003",2019,2,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,-5.5,36.2,5,NA
"PLOT_003",2019,3,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,-1.2,23.5,5,NA
"PLOT_003",2019,4,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,4.9,37.2,13.8,NA
"PLOT_003",2019,5,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,11.7,46.9,38.4,NA
"PLOT_003",2019,6,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,14.7,43.2,55.3,NA
"PLOT_003",2019,7,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,17.5,63.4,64.8,NA
"PLOT_003",2019,8,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,14.3,72.9,49.5,NA
"PLOT_003",2019,9,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,9.9,70.4,33.5,NA
"PLOT_003",2019,10,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,2.5,37.4,23.6,NA
"PLOT_003",2019,11,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,-0.8,45.5,6.9,NA
"PLOT_003",2019,12,0.075137,0.013801,0.003067,0.061336,0.013334,0.001333,8e-04,0.011201,0.012001,8e-04,0.000267,0.013601,-5.1,51.1,5,NA
"PLOT_003",2020,1,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-7,29.2,5,NA
"PLOT_003",2020,2,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-5.4,33.8,5,NA
"PLOT_003",2020,3,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-2.7,34.2,5,NA
"PLOT_003",2020,4,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,2.8,33.4,22.1,NA
"PLOT_003",2020,5,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,9.9,30.2,35,NA
"PLOT_003",2020,6,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,14.9,45.8,57.1,NA
"PLOT_003",2020,7,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,17.1,84.4,59.3,59.6
"PLOT_003",2020,8,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,14.1,91.5,49.2,NA
"PLOT_003",2020,9,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,9.7,37.5,49.8,NA
"PLOT_003",2020,10,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,2.4,35.4,15.7,NA
"PLOT_003",2020,11,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-1.6,41.2,5,NA
"PLOT_003",2020,12,0.079829,0.014662,0.003258,0.065167,0.014167,0.001417,0.00085,0.0119,0.01275,0.00085,0.000283,0.01445,-5.5,35.7,5,NA
"PLOT_004",2000,1,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-9.9,46.9,5,NA
"PLOT_004",2000,2,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-8,42.7,5,NA
"PLOT_004",2000,3,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-4.1,40.2,5,NA
"PLOT_004",2000,4,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,1.7,42.1,20.5,NA
"PLOT_004",2000,5,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,6,28.1,37.9,NA
"PLOT_004",2000,6,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,10,92.8,59.1,NA
"PLOT_004",2000,7,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,15.3,72.7,59.1,69.9
"PLOT_004",2000,8,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,11.4,90.7,52.7,NA
"PLOT_004",2000,9,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,6.7,59.5,37.7,NA
"PLOT_004",2000,10,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,1.7,71.8,24.7,NA
"PLOT_004",2000,11,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-5.3,47.4,8.4,NA
"PLOT_004",2000,12,0.1127,0.0207,0.0046,0.092,0.02,0.002,0.0012,0.0168,0.018,0.0012,4e-04,0.0204,-9.1,31,5,NA
"PLOT_004",2001,1,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,-11.2,54,5,NA
"PLOT_004",2001,2,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,-10.1,46,5,NA
"PLOT_004",2001,3,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,-4.2,32.9,5,NA
"PLOT_004",2001,4,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,0.9,53,28.9,NA
"PLOT_004",2001,5,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,8.2,56.5,33.6,NA
"PLOT_004",2001,6,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,12.6,46.8,48.5,NA
"PLOT_004",2001,7,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,14.5,90.5,57.3,NA
"PLOT_004",2001,8,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,12.9,93.8,52.8,NA
"PLOT_004",2001,9,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,9.1,58.2,35,NA
"PLOT_004",2001,10,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,1.6,50.3,17.9,NA
"PLOT_004",2001,11,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,-4.1,50.5,5,NA
"PLOT_004",2001,12,0.119324,0.021917,0.00487,0.097408,0.021176,0.002118,0.001271,0.017787,0.019058,0.001271,0.000424,0.021599,-8.8,47.6,5,NA
"PLOT_004",2002,1,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,-9.7,43.5,5,NA
"PLOT_004",2002,2,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,-8.6,35.7,5,NA
"PLOT_004",2002,3,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,-5.2,44,5,NA
"PLOT_004",2002,4,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,0,54.3,20.5,NA
"PLOT_004",2002,5,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,7.6,39.6,39.7,NA
"PLOT_004",2002,6,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,12.4,64.6,52.9,NA
"PLOT_004",2002,7,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,13.4,47.3,67.1,NA
"PLOT_004",2002,8,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,11.1,112.6,58.4,NA
"PLOT_004",2002,9,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,7.7,86.9,40.6,NA
"PLOT_004",2002,10,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,3,79.7,21.6,NA
"PLOT_004",2002,11,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,-5.7,36.1,5,NA
"PLOT_004",2002,12,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,-9.5,56,5,NA
"PLOT_004",2003,1,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,-12.1,49.6,5,NA
"PLOT_004",2003,2,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,-8.4,34.7,5,NA
"PLOT_004",2003,3,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,-5.9,31.2,5,NA
"PLOT_004",2003,4,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,0.1,57.6,19.3,NA
"PLOT_004",2003,5,0.123418,0.022669,0.005037,0.10075,0.021902,0.00219,0.001314,0.018398,0.019712,0.001314,0.000438,0.02234,6.9,65.3,45.2,NA
